id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
730c8e1194089a44,"""

 change to the article was the replacement of all the occurrences of BC/AD with CE/BCE. This action is completely unjustified and is specifically prohibited by the WP:ERA section of the Manual of Style, something that a long-time editor like him no doubt already knows. He tried to fool everyone by accusing me of breaking the rules, referring to a helpful contribution made by me last week, in which I changed 3 or 4 instances of CE/BCE to BC/AD in order to match the rest of the article. 

  )""",0,0,0,0,0,0
7310e163e0665e65,"Ha ha ha ha ha ha ha ha ha ha ha ha.

Manchester United suck. Its a joke. It means Manchester United are scared to play football in Indonesia.

The people of Indonesia make jokes about Manchester United being so cowardly.

Get over yourselves!! Ha ha ha ha. You have more chance of being bombed in England

Ha ha ha ha ha ha ha

GFY",1,0,0,0,0,0
7312a95afa167106,"""
Did you ever think that the reason people don't bother responding is that they have simply given up?  You do realize that most people don't want to contribute just so that they can fight useless internet battles with site administrators don't you?  The general consensus is """"why bother?"""" when only a handful of editors ever get to contribute because they have the right friends or know how to game the system.  What do you think is going to happen when nobody cares enough to bother contributing content to Wikipedia?   The impression is fast becoming that the site is run by a handful of elitists who's policy is more important then the content or the people they serve.  Your attitude is proof of that.   """,0,0,0,0,0,0
7317c239c0cde4ea,"""

 Ned's age? 

The lead gives a possible range of a year for Ned's date of birth, but the section """"Early life"""" tells us """"Red Kelly died at Avenel on 27 December 1866 when Ned was eleven and a half years old.""""

That precision is out of line with the uncertainty surrounding his date of birth.   """,0,0,0,0,0,0
7318b561789b5cf2,"""

Bobbi Kristina Brown
Feel like weighing in here? TIA. —/ATalkPage """,0,0,0,0,0,0
731a1062e145be0d,Wiki-Ed: you are descending into what appears to be OR.,0,0,0,0,0,0
731a415b78b5e1de,", cos its just retarded what you are assuming. nooblet",1,0,0,0,0,0
731bc1e2e996d99d,"""

I was trying to show that the Balke formula and the Harris Benedict formula both fall short on many of the Internet sites concerning BMR and RMR because they are just slightly inaccurate and they are inaccurate enough to mask the slight changes in BMR and RMR with the usual prescritpion to """"drop 500 Kcals a day"""" to lose one pound a week!  But I do agree with the sentiment.  I need to be more concise about how these formulas are being misused by the industry and causing confusion.  Not add to the confusion!~~BRileyPTA~~""",0,0,0,0,0,0
731de353f7f3bc84,Tireless and Sceptre in Gibraltar: not much heard of in the UK but caused much ill-feeling in Spain,0,0,0,0,0,0
7323c3dd50b5d504,"No, it's not, as you surely know. Dealing with history, the Poles refer to the former German cities to modern (or traditional) Polish names. The Russians don't speak of Kaliningrad before 1945. You are too fixated on the Polish-German issue, fearing some 'contagion' as I see.",0,0,0,0,0,0
7330913325804f23,"""

 Barnstar 

I would like to give you the
  The Geography Barnstar For all the pages you made of villages in Afghanistan, even though they're still stubs. (Talk) 

eu:Txantiloi:Geografia izarra""",0,0,0,0,0,0
7331d1d8386b189d,"How about YOU and AR stop pissing me off with your bullshit, and LISTEN TO ME FOR ONCE? -",1,0,0,0,0,0
7331d97b88f55614,REDIRECT Talk:Sweet Jesus/Archive 1,0,0,0,0,0,0
7332073f5c37ff47,"new message wikipedia dickheads 

go and fuck your selves

2007 litter act sect 11 is shit, try qld model with amendments, i am sick of your political crap in my letter box",1,0,1,0,1,0
7341f2d1ffbad860,"""

""""LightAnkh,"""" please be mindful of the hypocrisy of your comment - myself and others have made it abundantly clear that this article needs serious revisions, and our insight has been met only with invective and personal accusations.  You made no noise over the absurd accusation that I am a clone of somebody else, and seem to be working simply to try to discredit anyone who wants to clean up this article rather than actually pursue everyone's mutual goal of a high-quality article.

""""The Prophet Yhwh,"""" a homeless person with mental delusions who claimed he could summon UFOs with his mind, is not a good source. Using the poll presented in a """"Ufology"""" magazine as an accurate sample of what every American believes about UFOs is flagrantly dishonest. Never mind the hundreds of corrections that I have prepared and partially demonstrated. Now, please, answer the question posed to all UFO dogmatists who want to leave this page untouchable: given what you have seen above, what makes you think this article is in good shape?""",0,0,0,0,0,0
73439388125676d3,"""

I've indicated to the blocked editor that their comments might be allowed to stand while their blocked but definitely won't be if they attack other editors. If they persist, I will semi-protect this talk page.  talk to me """,0,0,0,0,0,0
734ab1db0e31ebcb,"""Not Quite Identical Oaths ==
The space filled by """"AB"""" in the 5 USC 3331 is currently being used for more than just [name] as currently shown in the article.  The army history site (http://www.history.army.mil/html/faq/oaths.html) indicates the oath of office includes the phrase """"having been appointed"""" and also includes the branch of service and grade of appointment. The Air Force on AF IMT 133 includes name, """"having been appointed"""", grade, and branch of service.  Space is also left for the category if that applies.  Based on these two examples I imagine the Coast Guard, Navy and the other uniformed services have their own variations.  The essence of the oath is the same, but the variations should probably be noted.  As written it seems misleading, as I did a double-take when checking here to verify I had remembered it correctly.  I was questioning my sanity until I found the AF IMT with the official """"USAF"""" version.

== """,0,0,0,0,0,0
734f741acc1cb8b0,"I agree with first comment on expanding on the cultural and historical significance of this movement. I just added a small piece on Parisian nightlife and its social implications during this time. However, this page has the possibility for, and could use, a lot more. Maybe someone could talk about the French outlook on jazz and how it strained interracial relationships between the musicians? Or how the rise in popularity of black culture did or did not change the sociopolitical standing of French Africans?",0,0,0,0,0,0
73544b026019a50c,I tried. I even called a truce between me and AniMate. TAnthony agreed but AniMate refused to answer back and began acting all possessive of Carly Corinthos article and started making dramatic edits.,0,0,0,0,0,0
73589144e4653829,REDIRECT User talk:Andrei Rublev,0,0,0,0,0,0
735df480bcb50715,priceless. I hate that guy,1,0,0,0,0,0
7360ca7c80045c64,"Thanks you sir for your care ,maybe I missunderstand about this .so I will be deleted it.
PHILOTHAI",0,0,0,0,0,0
7363d14f7ca4c966,"""

Alternate title
This film is also known in English as """"Bandera Bandits"""".""",0,0,0,0,0,0
73661260d937494c,""":As a sub-mariner, I'm sure you are quite aware what """"over and out"""" means.
However, your request is very polite, and entirely reasonable, so it would seem both very impolite and very unreasonable not to reply, and hence I had intended to respond usefully.
But Mr Beestra has taken on the role of divine retribution and dramatically interferred.
I hope you won't be offended if I don't reply right now.
In very brief summary, I  had intended to say something to the effect that your knowledge in the area is thorough and reliable. However, your manner is somewhat abbrasive - in my personally admitted completely biassed opinion: """"It ain't what you do, it's the way that you do it.""""
Any further response would almost certainly lead to me making comments about Mr Beestra's objectivity, so I won't continue.
My closing comment would be: Please keep up the good work, but take off your hobnail boots and replace them with soft slippers.
Best wishes,   

""",0,0,0,0,0,0
73661d651fc28abd,"""

On a more technical note, the list is rather long, and wide, causing both scroll bars to appear on the browser. This is not needed unless someone decides to look. ( ? (('Stop')  ('Go')) """,0,0,0,0,0,0
736ede04be0300cb,"Comment
You can express your valuable opinion at Talk:List_of_metropolitan_areas_in_India#Metropolitan_areas as you have good idea about AP articles.",0,0,0,0,0,0
736fbe743bb8ab9c,"My say ... 

Indeed I will, I see this as constructive, would an apology suffice?",0,0,0,0,0,0
7370c1136298b46b,""" 2006 (UTC)
 Either it is enter in harsh or typo, the line """"n the book """"Lu was a Councelor who created political trouble for Lu."""" should be """"Confucius was a Councilor who created political trouble for Lu.
 15:06, 29 November""",0,0,0,0,0,0
737139380eac7dd4,"Support. It's my pleasure to support this outstanding and well-thought out proposal. I have observed the rising star of Gaijin42 for some time, and I am prepared to say that this is his best proposal yet.",0,0,0,0,0,0
737a2c6c232dfb82,"""

NeoConfederate
My editing noted each example of plagiarism and fallacious logic, yet you revert anyway.  No one is """"blaming"""" the Southern Poverty Law Center, just calling attention to the fact that the SPLC, and its employees, are the only sources cited that presently label persons as neo-Confederate.  If there are others organizations that currently employ the term, please provide details; otherwise, I would appreciate it if the fact was not hidden from public view.  The whole page has already been flagged and not being neutral, please don't make it worse.74.192.7.135  """,0,0,0,0,0,0
73821a312b57032e,"""

You say that There is no whatsoever evidence that QAC was ever involved in institutional accreditation. But not far above, you say that I assume you are aware that QAC UK Limited has closed in 2010 and the new QAC registered in 2011 is engage in higher education programme accreditation not institutional accreditation like QAC UK Limited. The latter implies to me that QAC was involved in institutional """"accreditation"""". Further, we read here that:

The [IIU] website also claimed that the IIU’s educational programmes were accredited and quality controlled by the impressive sounding QAC-UK Ltd - the Quality Assurance Commission, based in North London. 

Yes, I'm very much aware that anyone may set up an institution. The source above says of this one:

A further check at Companies House revealed that far from the being “independent” the QAC is in fact owned by [IIU] university boss Professor Dr Sandhu.

The question is not of whether it has been set up; it's of whether it should be taken seriously.

Thank you for comparing me with """"God"""". (Most comparisons I see are less flattering.) But what do you mean by """"[giving] you talk website""""?

Do please sign your own contributions to talk pages. This is very easy: you simply press the tilde (""""~"""") key four times in a row. (With a French keyboard for Windows, I believe that this is AltGr-é, although I'm not sure of this. Ah! Ici on lit  prenez l'habitude de signer votre message en cliquant sur le bouton )    """,0,0,0,0,0,0
73841ff32f2d15a9,"However I have changed the title of the article, as more versions go by that name than the original name.",0,0,0,0,0,0
738723b5a3ae995b,"""

I'll take your word for it. Seems strange he would want to try to fill in details one moment and vandalise something else out of personal preference -but the world is made up of strnage poeple!!! Thanks a bunch anyway for reverting any bad edits and correcting. Hey Have you thought any more about helping the Tamil list -its in pretty bad shape -I've been preoccupied with the American film list. All the best   """"Expecting you?"""" Contribs """,0,0,0,0,0,0
7398918dc34a973c,Hey dickhead its not the logo thats out of date its your attribution thats 1 year out of date LOL LOL - H.M.Land registry or Companies House records - but hey they are both closed over the weekend and you will have to pay for their results. We know where to get it for free but we'd rather you continued to make yourself an even bigger laughing stock than you already are - as well as maybe having your ass sued off for trademark infringement.  Bye Bye Moron.,1,0,1,0,1,0
7398f28edd4f4352,"Wave Race 64 

I was going to delete this entry....but it came out in NA.  It seems almost certain that it will come out this friday....should it stay?",0,0,0,0,0,0
739d7e83090fcbba,"LET US BE CLEAR HERE: USER:SCHLAFLY, on his user page, admits to being Roger Schlafly, the son of Phyllis Schlafly.",0,0,0,0,0,0
73a4a162082039a5,Do you read the comments I make or just make continue to press with your accusations ignoring all comments?,0,0,0,0,0,0
73a663c6d99577b4,"Image uploads 

Hello, please stop uploaded copyrighted images under false licenses. The web site for the organization you are writing about claims copyright on all of that content; thus, you cannot upload it here claiming other licenses.",0,0,0,0,0,0
73a759e6ea4ddeab,"The Automatic Box is quite rare, and I myself have only recently heard of it(, and ordered myself a copy). It could be listed under Singles, however I think it is best to list it under boxsets, and throw Singleactiongreen under the new label aswell.",0,0,0,0,0,0
73a762f3980188c8,"""==In response to your feedback==

Great!

  

 """,0,0,0,0,0,0
73a831fac7d5f737,"""::Not everything that happens reduces the sample space, like the word """"pick"""". Opening a door with a goat does.   

""",0,0,0,0,0,0
73b133a6278b7daf,"Are you related to Susan Lindauer? 

I'm not sure its ethical to be making edits re: her without making that clear to the community",0,0,0,0,0,0
73b5c74d33d1cf78,I don't understand post signing but I think note 117 ending the section on Justice Verma Commission is very misleading. The findings appear to have been completely sidelined as the women's groups in India maintain. The Finance Minister former Union Sec P Chidambaram openly stated that the cabinet cannot push through the reforms suggested by the Verma Report on AFSPA reform for example because the Army will not allow it. The rushed through new anti-rape ordinances ask for things not found in Verma. Simple directives for medical practitioners to stop the two finger test (it would be called finger fucking in the west but someone will object to the term not the procedure) and then call them forensic reports must be stopped as they are illegal. I accept the Cabinet are making positive noises about it though they are unlikely to accept any of Justice Verma's proposals or adopt the spirit of his reforms ie demanding equal respect for women from low castes tribals and minority indian communities. i am adding four tildas now but I presume that's wrong desmond coutinho,0,0,0,0,0,0
73bb12df957d237e,"Cberlet BYT and Matt dosent seem to object. So I think weve got a consnsus, also it is not 'obvious' that isalmofacsim is a form of fascism, that is exactly the point, it is very disputed where this is just an epithet or an actual phenononum.",0,0,0,0,0,0
73c019a74e396420,"Che

Stop being such a jerk, read the cited material below.  Some of the material states that che had no combat victories.  Stop deleting the cited material...especially if you have not provided evidence to the contrary.  I have a cited source, it should stay. If anything the burdon of proof is on you.  Leave it alone.  (Gibby )",1,0,0,0,1,0
73c53c0891950dc8,"Fuck!!! 

Labstore isn't die!!!",1,0,1,0,0,0
73c843a44ec9dcf7,"Could you explain how I do that (sorry), the talk page will not let me edit anything, but the edit tab will.",0,0,0,0,0,0
73cc5e2c64247c24,"""

 Template:Box office bombs list 

As a template dependent on a deleted template, it can be safely speedy deleted per WP:CSD#G8. Ten Pound Hammer • (What did I screw up now?) """,0,0,0,0,0,0
73cd7335b087623f,"United States section 

This section completely contradicts the earlier section, where is says that belly dance became popularized in Chicago in the 19th century. If it was a big craze in 1900, how did it first become a craze in 1950?",0,0,0,0,0,0
73d7f1292dbca343,"Al-Lawatis 

Please do not add nonsense to Wikipedia. Such edits are considered vandalism and quickly undone. If you would like to experiment, please use the sandbox instead. Thank you. ,",0,0,0,0,0,0
73de058fa17673a5,"""

 Someone keeps erasing this with no comment to me...very unethical.   

( minutes after posting this it was erased) check it out. this is very suspicious and unethical by the parties involved. senior management (if in existence) asked to investigate)

````Please do not block me for trying to improve the integrity of the article.
Hello, My name is JohnHistory. I was recently blocked for my mentioning of major problems here because I did not assume """"Good Faith"""" when confronted with bad faith. I believe that the biggest problem with this article and thus the best way to improve it is to intensely follow the Jimbo guidelines to the T. I am going to post what I wrote on my talk page after being blocked during the controversy here. I could be more covert in my contempt for violations especially given my long but yet humble ranking amongst the Wiki Elite but abusing editors and monitors must be accountable or we will always suffer from their petty tyranny. This surely does not make me popular amongst them, yet I must assume """"good faith"""" in them so that they will not prejudice their views against me and comfort their own politics in the process.
I was accused of supporting things I never did. All I ask is that criticism be included on par with other presidents. That is all. I don't especially care about Rev Wright, etc but if it is historical record and part of historically long campaign then I will stick my neck out for it.
I have to say that the amount of bashing of media and talk that has nothing to do with improving the article is highly tolerated if it is left leaning but anything even center of that is treated with heavy hand and often banished and erased. that is what struck me about the discussion page - mind you I never made an edit on the actual article I was banned for merely talking on a talk page. it was the idea that these so called monitors are in fact just random non scholars at home abusing the tools of wikipedia to further their almost personal agenda in a group- think environment.
Thin skin is no excuse for being literally fascistic in your approach to the open to the public - controlled by a small group of ideologues - Wikipedia. These political minding ideologues are 80-100% dominated by left wing or leaning people and controlled through even the excessive use of blocking for discussion posts and factual additions. These (not just mine) are non threatening non- offensive language - just the idea of one stating that their is a problem with the editors and monitors is cause to be blocked and potentially banned for not """"assuming good faith"""" or """"positively contributing to the consensus"""". what if the consensus is wrong then? What if about if you have already assumed Good Faith long ago and are simply diagnosing the major illness of the article as you see it? The evidence is more then abundant that these monitors are violating their tools and are involved in subterfuge or at least strong bias as evidenced between comparing Obama with W Bush. Additionally, the Obama Administration through proxies, in my strong opinion, is at work in the Obama article. I say this mainly because it is inconceivable to me that given the current administrations use and celebration of all things internet and aggressive pursuit of media outlets and shaping the publics opinion (as is understandable) that someone out of the thousands of Obama connected likely people is not involved on the Barack Obama page. It is the most visited page on Wikipedia and is one of the top hits for people searching the internet for the name Barack Obama. However, that is secondary to the already abundant supply of ideologue editors and monitors who seem to fill the demographic of the wikipedia junior officer ranks who enough of is all that it really takes. The number of those is in the millions. That is Why Jimbo guidelines must be followed as an example of the integrity of wikipedia as a REAL encyclopedia that could stand out in a scholarly work. The language given the Rulers of Wikipedia gives them broad ability to block and ban anyone they disagree with. OFten the language is contradictory. For instance I was blocked for my comments on the TALK page and cited for """"Making a point instead of wanting to edit"""". How, exactly, do you make a TALK page based discussion about edits without making a point? Another monitor told me I had to assume good faith, yet no good faith was given to me in my quest to improve article. In addition, the """"TALK"""" page says no writing will be allowed that involves """"general discussion"""" however that can be loosely interpreted and it could for instance only be 5% of what you wrote and then be grounds by a prejudiced monitor to remove your entire sections containing many posts. Additionally, the last guideline about general talk is only applied to people making comments critical or potentially scandalous to the President of the United stat",0,0,0,0,0,0
73dec14cd205918b,May not be a insult but still name calling Kepp it up and you will be blocked.,0,0,0,0,0,0
73e700ab358733f9,""", you're infringing owner B. However if picture A is out of copyright you can take your picture C of it, and picture C is your copyright. Which I think is why art galleries ban cameras - they want to sell you their postcards (I think this is right)  

 """"Exactly Chevin"""", Thanks...Watch out Boothy doesn't start staulking and deleteing your stuff w/o taking the burden of proof there is a copyright... 

 Which picture?   Incidentally I'm writing about UK law. American law used to be marginally different. For instance to have copyright in the UK you only have show your work to someone, whereas in America I think you have to send it to the Library of Congress - books anyway. Also you used to have claim copyright separately in different countries. Then there's publishing rights, a whole different can of worms.

 I think that a picture such as Image:Pottsville court house.gif is liable to be a double copyvio - of the original postcard (if still in copyright) and of the gif image.

General. I am not sure why Scott and Boothy have put this lot on my talk page. I am watching and will give my considered opionion in due course.   17:50:48, 2005-08-20 (UTC)

 Rollback? 

Hi there! Could you please explain why you rollbacked this? The category was earlier deleted via CFD process. adiant_>|< 12:33, August 23, 2005 (UTC)

 Aren't you supposed to clear a category before you delete it? I have edited the cat taking my precedent from here. In my defence, I would say that {{db|see [[CfD debate]]}} would have been better than {{deleteagain}} which has a rather vague  may have undergone a vote for deletion here - note the missing link. And after ten minutes of hunting I cannot actually find the original CfD debate. But I am not dsperately bothered - if you want to delete it straight away, feel free - but do provide a link to the CfD debate.   13:55:01, 2005-08-23 (UTC)

 Paleoparadoxia

Paleoparadoxia Coming along nice. Regards, Scott

More Pics

""""The footpath sign was a result of an abortive attempt to photograph the south portal of the Milford Tunnel - I did not think the golfers would take kindly to my walking across their fairways and I am not sure how else to get to it."""" When I went train spotting, I used to walk along the edge of the field at the opposite side off the Milford Road, opposite the signal box. The North Portal is said to be prettier and you seem to have caught it in a rare moment when it wasn't deep in shade. I like 058133 - the train gives it a bit of movement.

There are loads of photos around but they are all copyright. My solution is to link to  websites that are lkely to be permanent. """"Picture the Past"""" has a photo of Toadmoor Tunnel which really shows the elliptical shape.

058162 would show Ambergate station as it is now. Belper and Duffield have been similarly erased. 

I'm sure I should know what Chatter is. I have this feeling it's  limestone pebbles from the quarries that you'd use for a driveway. I'll have to ask around, or perhaps we could ask on the """"Voices"""" BBC programme that's coming up.  

Are the other images mentioned at http://www.rhaworth.me.uk/4val/058-/buxton05.htm available for GFDL uploading? The Buxton article could certainly use a picture of the cresent.   

 Rob Vincent 

Why did you remove the speedy tag from Rob Vincent? I do not see anything in that article as it stands that looks like a claim of notability to me. Also it appears that you used the admin rollback tool. As I understand it, this is only supposed to be for vandalism. My addition of the speedy tag was in good faith, and in no way vandalism, even if you disagree with it. I have been fairly active on new page patrol and on VfD, and I was active in the debates on the creation of WP:CSD criterion A7. I created . I have also been consistant in advocating strict application of the CSD, not favoring speedy tags on undesireable articles that do not quite meet the criteria. I have made this point several times on VfU and VfD. So I don't think my speedy tags shoul",0,0,0,0,0,0
73e9379f5ec0dacc,"I dopnt' care about what you concerned about. What I am concerned is that nobody reasonable cared to see what really happens here. In addition to insanity and disruption I have a third, even better, hypothesis: since two deletion nominations of this guy were overwhelmingly rejected, he now deliberately sabotages the article by adding nonsense, so that during the third monination the article will be killed. `'Míkka",0,0,0,0,0,0
73f15bf3d13c28de,"Hi

I'm just curious, I'm wondering what kicks you get out of interfering in others work. I mean, you have absolutely no life (Kinda like the guy in the South Park World of Warcraft parody, you sure look like him) Does this constant obsession in doing geeky things, like interfering in Wikipedia and collecting Fire alarms offer your life some purpose? How about you go to the gym, cut down on Mc Donalds and get liposuction. Do something about them mantits too, like working on freeweights which build your upper body muscles. Cheers, and please take this advice seriously, I worry just as much as anyone about this obesity epidemic we face in the west. 82.141.202.12",0,0,0,0,0,0
73f7233aef181b0c,".98.62]] 20:27, 8 August",0,0,0,0,0,0
73fcdbf774ce1e40,"""

According to this press release, the terms aren't synonymous. This Telegraph article and a few others like it suggest that """"Chronophage"""" is used by Dr Taylor only to refer to the escapement mechanism (the grasshopper), which is one part of the Corpus Clock as a whole. However, MatthewVernon has a point - the whole thing is frequently called the Chronophage. I've been guilty of that myself.   """,0,0,0,0,0,0
73ff831a51dc1620,Speedy deletion criterion A1 didn't apply; I tagged the page for A7 speedy deletion instead. —  Talk/Stalk,0,0,0,0,0,0
740c0a05f34fffc3,I added a  because the football club Zakynthos F.C. has two names. It is also called A.P.S Zakynthos  . In Zakynthos F.C. page in wiki we have added an unofficial page for the fans of the club.,0,0,0,0,0,0
740f13af748bb015,"""

Facts are often disputed.  What we actually tend to do here is provide sources POVs from all sides, and describe that as NPOV.  The way to NPOV this article is to find some sort of credible organization or news agency that describes the JCPS as a """"hasbara organization"""".  I note that the JCPS does quite a number of different things, so even if some of its reports were hasbara oriented, others clearly have nothing whatsoever to do with hasbara.  Calling it a """"hasbara organization"""" could never be more than a POV simpliciation.  I urge you to actually study what the JCPA does.  04:09, 22 Nov 2004 (UTC)

Secondly, to anyone who may think that I'm just out to demonise Jews, or Israel, or Jayjg, or just to join Alberuni in some sort of POV-warring, note that I do not support Alberuni's insertion of Category:Propaganda into Jerusalem Center for Public Affairs. I guarantee that my intent at all times is to ensure that this project and its articles are as NPOV as possible.  03:47, 22 Nov 2004 (UTC)

Your longstanding harrassment of and attacks on me, and your consistent policy violating reverts on this page without accompanying reasoning backing them up, bely the claim that you are not out to """"demonise"""" me or joining Alberuni in POV-warring.  If you want to show some good faith, respond on the article content to me, rather than just attacking me personally and rather pointedly responding on article content only to Viriditas.  04:09, 22 Nov 2004 (UTC)""",0,0,0,0,0,0
74118d1fecf15cb5,"Interesting that you readily accept sources which show plagiarism and conjecture as adequate for wikipedia such as the stated references and readily reject legal documentary reliable invention proposal evidence that even shows the intended patent classifications, both international patent classification and USA paten classification.  My question then is what is wikipedia's standard for what is a verifiable reliable source?  Thus far, plagiarism and conjecture sources seem to be the acceptable sources.  Something wrong with that.",0,0,0,0,0,0
741a1d0cf5a20191,"""
Gee, I recall saying there that the cited sources don't work. Hmmm...I wonder how you missed THAT?    """,0,0,0,0,0,0
7429e7bee69143cc,"Talk:Co-Freemasonry
I left the message there, but I failed to see what you were trying to argue with your points at the bottom. Not that I'm trying to side against you, I'm just trying to understand the point of the argument so I can provide feedback. Thanks. Ardenn",0,0,0,0,0,0
742fe607d1d81670,"Ted Cruz is a gun rights advocate. 

And here is my source: http://www.nra.org/Article.aspx?id=15654

I am adding him to that category.",0,0,0,0,0,0
743a92d442153092,"""

I personally think the members of Metallica are against war. If you hear their early songs such as """"One"""" you will see they are against war and how it affects people. Lars Ulrich did in fact speak out against the war, so I doubt they support what Savage is doing. Look up some old Metallica lyrics dealing with war, you will see they are pretty much opposed to it. As for Rammstein, the vocalist has stated they do not have political beliefs, though they seem to lean left. Look at the lyrics to the song """"Amerika"""" and you will see they are kinda poking fun at America and American culture. I think this should be looked into.""",0,0,0,0,0,0
74483537a594c662,"Request for Closure
I request consensus to close this RfC. It's been significantly less than 30 days, however, there has been a high degree of participation with ample discussion and it's clear (IMO) there will not be a consensus to delete the passage in question. Does anyone object?",0,0,0,0,0,0
744fdafa857c8836,"No, not happening. You've convinced no one and are ignoring the multiple, irredeemable problems that have been raised with your edit. I encourage you to give this up now and move on. You will not succeed in this misguided effort, and you run the risk of being blocked if you pursue it via an edit war.—",0,0,0,0,0,0
74500016b4b364d4,"""

First could you please post with an account replying to an ip nummber isnt good

Also the Axis nummber seems a bit high.

All I know is that prof Richard Overy went into the Soviet archives after the fall of the Soviet Unnion and those are the nummbers he reached.

Maybe your nummbers are Soviet posted nummbers before the fall of the Soviet Unnion and therefore are a bit wrong.

These are the nummbers I have on both sides and the sources are stated bellow

I also made the graphs arent they lovely D

+ Military Losses On The Eastern Front During World War 2.1 Forces Fighting FOR the Soviet UnionTotal DeadPOW Taken By The AxisPOW That Died In CaptivitySoviet                                                     8,668,0006,000,0004,000,000Poland2                                                  40,000UnknownUnknownRomania3                                                   17,000UnknownUnknownTotal                                                    8,725,000UnknownUnknown

+ Military Losses On The Eastern Front During World War 2.1 Forces Fighting FOR the AxisTotal DeadPOW Taken By The SovietsPOW That Died In CaptivityGreater Germany                                                     2,415,9604,500,000500,000Soviet Turncoats4                                                 2,000,000UnknownUnknown 
Romania                                                    381,000UnknownUnknownHungary                                                    136,000UnknownUnknownItaly                                                    84,830UnknownUnknownBulgaria                                                    32,000UnknownUnknownTotal                                                    5,049,790UnknownUnknown

1 All nummbers are taken from
A: The Swedish Translation of """"Campaigns of World War II  Day by Day"""" which is written by Chris Bishop and Chris Mcnab, pages 244-252
B: Russia's War by Prof. Richard Overy , page 238""",0,0,0,0,0,0
7453a89b94ec22f0,"Edit request from , 8 October 2011 

Please remove {{pp-semi-indef}} from line two, so that this doesn't appear at Category:Wikipedia pages with incorrect protection templates.

 (talk | )",0,0,0,0,0,0
7459f4532fe90e2f,"04:59, 22 Au",0,0,0,0,0,0
745f048ecc0f1aee,"Dchall, what is your problem. You want to say more Romas died than Serbs? LoL! I wanted to say that after albanians mostly Serbs died you removed it, even if it's a fact. I gave back number more than 3,200 only by KLA forces and please don't remove it.",0,0,0,0,0,0
745f8b6657fdba82,"""

Post-It notes/ Sticky notes article
You're perfectly correct, a redirect does make more sense. What I was attempting was to npov """"Post-It Notes"""" away from being about post-it brand notes, and transfer the article to """"Sticky notes"""", the generic term. However, my redirect was misidentified by ClueBot as vandalism due to the large amount of material being moved (or deleted, as in cluebot's eyes)79.97.166.36  """,0,0,0,0,0,0
746596d2665cecbe,"""
Come on now, forgive me and forget the incident. You dont have be so angry """"Jamie"""". Havent I promised that there will be no future attacks and vandalism.""",0,0,0,0,0,0
746756a252aeb492,"It's probably worth including both scenarios, rather than assuming protons do  decay. While most of our present attempts at a grand unified theory require that they do, nothing in actual experiments has confirmed this (just put larger and larger thresholds on what its lifetime must be). Far-future predictions based on both scenarios have been published, so I'd argue that both are equally notable at this point.",0,0,0,0,0,0
7469d7de4d740d6b,"Why is this person allowed to use profanity insult multiple editors and revert war multiple editors, engage in distruptive conduct (by deleting peoples contibution and putting their articles up for deletion) STALKING editors and and in engaging in deragatory and inflaming conduct and you can DO NOTHING? He just showed again in the derogatory comments he left on my talkpage that there is no working out a resolve either be a doormat or leave is his message. When will sometyhing be done?",0,0,0,0,0,0
746af80b681812a0,"==Small minded fascist++
Since you're a small minded nerd who can't move we'll leave it. How pitiful little sausages are like you - nothing better to do so 150,000 edits later you've a power crazed hunger to delete. - get a life eh! get out more. And it was the real Peter Wynne Thomas - who's a pile of foolishness now - bless",1,0,0,0,1,0
747687cc74ec587a,"""
Ok, so when in doubt, point to the botany version seems to be the rule! The only one you'd missed, I think, was Pfiesteria piscicida.
Now the task is to try to sort out the articles on botanical nomenclature, so that there is a page """"specific name (botany)"""" to link to (or perhaps a section of an article). At the moment I'm just trying to understand what articles there are and how they interconnect.   """,0,0,0,0,0,0
7476cb39808b5fb3,"""
I'm sure you meant """"suspicions"""", so therefore, I am guilty, is that what I'm hearing? What is a """"sockpuppet""""? According to WP, """"A sockpuppet is an online identity used for purposes of deception."""" I am an IP, and prefer to be an IP, because I do not like false identities - like user names. You (as Pinkadelica), Ylee and all others who use names other than their own, are the true """"sockpuppets"""". It allows you to snitch, make false assumptions and claim the sky is falling, all because you will not be held accountable for your mistakes in the real world. What does any of this have to do with SWAT and Charles Whitman? As I pointed out in bold letters above, Swat was created as a result of the Watts Riots of 1965, almost a year before Whitman. That is not to say that Whitman would not be used later for techniques on how to deal with his type of scenario in the future, but Whitman was unknown to John Nelson and Daryl Gates in 1965. The """"notable events"""" mentioned in the paragraph in the article, came after Whitman, but SWAT was fully funded and implemented at those times. Whitman was not a factor in 1965, nor the """"Black Panthers"""", """"SLA"""" or any other SWAT related issues. Is Whitman used by SWAT as a teaching method? I know he is. There are other events that preceeded Whitman, that are taught as well. The reference to SWAT in the Whitman article, is a misplaced reference, created by mis-informed sources. Now excuse me - my """"new hobby"""" is calling.2001:558:6007:27:7992:7DA3:D702:EE6A  """,0,0,0,0,0,0
747785c7ccb253c8,"""

Let solve this with voting
Anyway, we all can vote to solve this dispute.  """,0,0,0,0,0,0
